TILENAME,RA_CENT,DEC_CENT
DES1400-2415,210.19533800,-24.25559300
DES0933-3540,143.49798100,-35.67781500
DES1107-3206,166.99713000,-32.10837000
DES1143-4957,175.75336200,-49.95559300
DES1238-3914,189.70625000,-39.24725900
DES0744+1500,116.03550300,15.00829600
DES0855+0335,133.87861900,3.58607400
DES0918-2124,139.65836900,-21.40003700
DES1114-1041,168.54892100,-10.69170400
DES1344-4123,206.17381200,-41.38892600
DES1410-3206,212.50831000,-32.10837000
DES1323-2332,200.78302200,-23.54170400
DES1329-0624,202.35104900,-6.40837000
DES1454-4249,223.51108800,-42.81670400
DES0948-0458,147.17668500,-4.98059300
DES1019+0043,154.88620300,0.73051900
DES0707+2208,106.91845100,22.14718500
DES1037-0750,159.28951900,-7.83614800
DES1118-3832,169.61948300,-38.53337000
DES1224-0333,186.08491300,-3.55281500
DES1532+0500,233.18422200,5.01385200
DES1621+2043,245.48860000,20.71940700
DES1152+0500,178.00363200,5.01385200
DES1220-0458,185.15619900,-4.98059300
DES1328+0418,202.07756600,4.29996300
DES1326-1415,201.53285300,-14.26114800
DES1357-2249,209.33126000,-22.82781500
DES1425-2332,216.35702600,-23.54170400
DES0901+2543,135.27966400,25.71663000
DES1151+1209,177.89150500,12.15274100
DES1502-1707,225.74134300,-17.11670400
DES1701-1207,255.25586700,-12.11948100
DES1025-2623,156.48746800,-26.39725900
DES0858-2332,134.59350300,-23.54170400
DES1247-1415,191.95720600,-14.26114800
DES1009-2915,152.28869100,-29.25281500
DES1355-1415,208.89873500,-14.26114800
DES0756+0418,119.03269500,4.29996300
DES1411-0707,212.84825600,-7.12225900
DES1549-1832,237.27804800,-18.54448100
DES1625-0207,246.47243200,-2.12503700
DES0721+3000,110.36575100,29.99996300
DES0951-1207,147.92194600,-12.11948100
DES1316-1250,199.08529100,-12.83337000
DES1720+0835,260.10414800,8.58329600
DES1536-1958,234.01975200,-19.97225900
DES1000-2623,150.11156200,-26.39725900
DES1610-2249,242.63716200,-22.82781500
DES1021-3457,155.42727600,-34.96392600
DES1053-3623,163.31536300,-36.39170400
DES1224-4414,186.05814400,-44.24448100
DES1227-4331,186.76747700,-43.53059300
DES1348-0041,207.00221200,-0.69725900
DES0802+0043,120.61675100,0.73051900
DES0812+0252,123.00300400,2.87218500
DES0915-2415,138.94130100,-24.25559300
DES0919-1250,139.77883300,-12.83337000
DES1544+0626,236.13583100,6.44163000
DES0850+0626,132.68268900,6.44163000
DES1005-1415,151.44485400,-14.26114800
DES1058+0335,164.63606700,3.58607400
DES1157-1958,179.33065800,-19.97225900
DES1239+0001,189.84727100,0.01663000
DES0756+0001,119.17226800,0.01663000
DES1709+0752,257.32102600,7.86940700
DES1207-1749,181.96795800,-17.83059300
DES1507+0835,226.89329200,8.58329600
DES1650+0500,252.53326000,5.01385200
DES1408-0707,212.12881600,-7.12225900
DES1625-3332,246.44872200,-33.53614800
DES1151-3749,177.98183600,-37.81948100
DES1227-3832,186.95915800,-38.53337000
DES1122-0207,170.74813500,-2.12503700
DES1532+1043,233.24252900,10.72496300
DES1253-0541,193.36259100,-5.69448100
DES0732+0335,113.13522400,3.58607400
DES0814+2917,123.71845200,29.28607400
DES1401-4206,210.39172900,-42.10281500
DES1324+2625,201.20149900,26.43051900
DES1354+0917,208.69706200,9.29718500
DES1640-1207,250.14472800,-12.11948100
DES1009+0709,152.43258400,7.15551900
DES1539-1624,234.99600500,-16.40281500
DES1628-2958,247.09268900,-29.96670400
DES1300-3623,195.24161800,-36.39170400
DES1049-2458,162.27300400,-24.96948100
DES1122+2043,170.68980300,20.71940700
DES1132-1624,173.22934100,-16.40281500
DES1347+1751,206.76963200,17.86385200
DES1635+0252,248.80548500,2.87218500
DES0950-3832,147.71673600,-38.53337000
DES1021-4249,155.38562200,-42.81670400
DES1033-3914,158.36393100,-39.24725900
DES1201-3914,180.48792100,-39.24725900
DES0953+2708,148.45458500,27.14440700
DES1527+2251,231.87103200,22.86107400
DES1116-4331,169.04351400,-43.53059300
DES1104-4206,166.13108700,-42.10281500
DES1317-0458,199.48809100,-4.98059300
DES1346+0252,206.63306200,2.87218500
DES1631+1043,247.77414900,10.72496300
DES1253-3832,193.34746000,-38.53337000
DES0844-0958,131.00601000,-9.97781500
DES1455-1207,223.85887000,-12.11948100
DES0824+2000,126.20539700,20.00551900
DES0849-2206,132.30200200,-22.11392600
DES1220+1252,185.20975700,12.86663000
DES0721+1043,110.45033400,10.72496300
DES0935+2543,143.99576500,25.71663000
DES1022+2917,155.64009100,29.28607400
DES1035+1543,158.99825600,15.72218500
DES1127-0707,171.84016800,-7.12225900
DES0940+2751,145.12901400,27.85829600
DES0937-2124,144.25888100,-21.40003700
DES0822+0500,125.68956500,5.01385200
DES0846+0835,131.59257500,8.58329600
DES1343+0500,205.95224200,5.01385200
DES1415+0500,213.83518400,5.01385200
DES1057+2126,164.25130200,21.43329600
DES1047-1958,161.86053100,-19.97225900
DES1425-0041,216.28345500,-0.69725900
DES1218-0333,184.65438600,-3.55281500
DES0943+3000,145.81185000,29.99996300
DES1155+3000,178.78496500,29.99996300
DES1625-0124,246.34496700,-1.41114800
DES1201-0915,180.45954900,-9.26392600
DES1006+2708,151.66358200,27.14440700
DES1124+2917,171.19165900,29.28607400
DES1233-1415,188.27426500,-14.26114800
DES1003+0252,150.87969000,2.87218500
DES1245+0001,191.27504900,0.01663000
DES1352-0250,208.05413200,-2.83892600
DES1325-1332,201.38473200,-13.54725900
DES0939+0001,144.87226900,0.01663000
DES0947-0416,146.94284700,-4.26670400
DES1158-0541,179.73143500,-5.69448100
DES1609-1958,242.37503000,-19.97225900
DES0937+0252,144.44660800,2.87218500
DES0811+1252,122.96632600,12.86663000
DES1058+2043,164.58377900,20.71940700
DES1247-0958,191.89360000,-9.97781500
DES1305-2124,196.39801500,-21.40003700
DES1306-1707,196.60934600,-17.11670400
DES1412+1252,213.03623200,12.86663000
DES1714-0958,258.58000800,-9.97781500
DES1320+1751,200.01917900,17.86385200
DES1158-1749,179.71822800,-17.83059300
DES1342-1250,205.67489700,-12.83337000
DES1133+1626,173.27361600,16.43607400
DES1417+0209,214.33183700,2.15829600
DES0920-2332,140.04440400,-23.54170400
DES1342-1124,205.58007700,-11.40559300
DES1544-1707,236.19898300,-17.11670400
DES0854-0707,133.70984100,-7.12225900
DES1630-0041,247.69689200,-0.69725900
DES1354-0958,208.56520200,-9.97781500
DES1048+2751,162.08588600,27.85829600
DES1123-1624,170.99681100,-16.40281500
DES1037-1707,159.26063100,-17.11670400
DES1054+0126,163.51233800,1.44440700
DES1230-0915,187.69277800,-9.26392600
DES1252-1541,193.06801500,-15.68892600
DES1331-0707,202.77609400,-7.12225900
DES1416-2124,214.03331100,-21.40003700
DES1606-2041,241.60051800,-20.68614800
DES0919-0416,139.78411800,-4.26670400
DES1124+2834,171.05922200,28.57218500
DES1223+1209,185.92430000,12.15274100
DES1226+1209,186.65455400,12.15274100
DES1529+0500,232.46759100,5.01385200
DES1557-0207,239.32863000,-2.12503700
DES1138+0917,174.69765300,9.29718500
DES1244-1250,191.03132800,-12.83337000
DES0748+0001,117.03060100,0.01663000
DES0847-0624,131.95005100,-6.40837000
DES1007-0333,151.75226400,-3.55281500
DES1139+1252,174.95789800,12.86663000
DES1648+0917,252.10056300,9.29718500
DES1130+2834,172.68499500,28.57218500
DES1507+0043,226.99484300,0.73051900
DES0938-3332,144.53039500,-33.53614800
DES0812+2000,123.16647100,20.00551900
DES1108-1041,167.09591900,-10.69170400
DES1210-2915,182.56345000,-29.25281500
DES1237-3457,189.40068900,-34.96392600
DES1136+0001,174.14171500,0.01663000
DES1305+0126,196.36166600,1.44440700
DES1215-0333,183.93912200,-3.55281500
DES1009-1124,152.41631000,-11.40559300
DES1012-0333,153.18279100,-3.55281500
DES1117-0207,169.31937400,-2.12503700
DES1525+0126,231.35334000,1.44440700
DES1437-4540,219.45111500,-45.67225900
DES1328-0915,202.15923600,-9.26392600
DES0826+0252,126.57693800,2.87218500
DES1129+1751,172.26731500,17.86385200
DES1117+2625,169.31275800,26.43051900
DES1356+0126,209.21575000,1.44440700
DES1344-4831,206.05026500,-48.52781500
DES1507-3332,226.75022200,-33.53614800
DES0919-0124,139.94325500,-1.41114800
DES0919-1207,139.89015600,-12.11948100
DES1146-1915,176.64708600,-19.25837000
DES0716+2126,109.03256100,21.43329600
DES0824+0917,126.23041000,9.29718500
DES1403+0626,210.99097000,6.44163000
DES1354-0915,208.66914300,-9.26392600
DES1410-0750,212.61524700,-7.83614800
DES0927-2706,141.96892900,-27.11114800
DES1238-3832,189.69700200,-38.53337000
DES0836-1915,129.00615000,-19.25837000
DES1522+0126,230.63922400,1.44440700
DES1536-2706,234.20010200,-27.11114800
DES1409-4540,212.29958000,-45.67225900
DES1417+0917,214.48419600,9.29718500
DES1101-1332,165.40306500,-13.54725900
DES0919+2625,139.81567100,26.43051900
DES1250-4331,192.67546400,-43.53059300
DES0820-0541,125.20681100,-5.69448100
DES0850+0418,132.63487200,4.29996300
DES1450-3457,222.50298900,-34.96392600
DES1458-3040,224.61942000,-30.68059300
DES1213-3832,183.30870000,-38.53337000
DES1300-3914,195.23724700,-39.24725900
DES1125-0124,171.36389500,-1.41114800
DES1636+0917,249.20699700,9.29718500
DES1005+1417,151.47986300,14.29440700
DES1535+1000,233.96773100,10.01107400
DES1559-0541,239.99549300,-5.69448100
DES0941+0835,145.31010300,8.58329600
DES0833+2000,128.48459100,20.00551900
DES0915-1415,138.92285500,-14.26114800
DES1219-4331,184.79814700,-43.53059300
DES1234-2749,188.64830000,-27.82503700
DES1156+1626,179.22805000,16.43607400
DES1116-4748,169.07157900,-47.81392600
DES1117-3457,169.36508600,-34.96392600
DES0752+0543,118.04433200,5.72774100
DES1234-4706,188.71723900,-47.10003700
DES1232-4123,188.09439500,-41.38892600
DES1332-2458,203.22266700,-24.96948100
DES1253-3332,193.34841700,-33.53614800
DES1257-4623,194.43087100,-46.38614800
DES1320-4249,200.15378500,-42.81670400
DES1337-4331,204.49143900,-43.53059300
DES1213-1749,183.46777700,-17.83059300
DES1445-4540,221.49441100,-45.67225900
DES1428-2332,217.13572600,-23.54170400
DES1525-2749,231.43106600,-27.82503700
DES1535+1417,233.98995800,14.29440700
DES0947+1000,146.97654200,10.01107400
DES0907-2541,136.80229900,-25.68337000
DES1101-2458,165.42297800,-24.96948100
DES0944-0833,146.01183100,-8.55003700
DES1508+0418,227.13420900,4.29996300
DES0833+2334,128.41803100,23.57496300
DES1112-0915,168.16305900,-9.26392600
DES1254-1832,193.60486000,-18.54448100
DES1235+0335,188.95590900,3.58607400
DES1651-0207,252.90185300,-2.12503700
DES0844+0626,131.24584000,6.44163000
DES0844+1000,131.02815700,10.01107400
DES1158-3332,179.64511300,-33.53614800
DES0759+1751,119.76378900,17.86385200
DES0750+1917,117.70430600,19.29163000
DES1131-1458,172.90609400,-14.97503700
DES1327+1709,201.88961400,17.14996300
DES1635+0709,248.84458800,7.15551900
DES1053-4623,163.38300200,-46.38614800
DES1541-0624,235.39641500,-6.40837000
DES1349-0458,207.37063100,-4.98059300
DES1223-0624,185.82836600,-6.40837000
DES1446-1124,221.60203400,-11.40559300
DES1628-1207,247.22407700,-12.11948100
DES1458+0917,224.61167900,9.29718500
DES1035-0541,158.92598600,-5.69448100
DES0959-3749,149.96659400,-37.81948100
DES0900+0835,135.20245100,8.58329600
DES0957+1334,149.28091200,13.58051900
DES1320+0917,200.01636200,9.29718500
DES1202+2043,180.61209300,20.71940700
DES0737+2625,114.30467800,26.43051900
DES1019+1917,154.76590700,19.29163000
DES1504-2458,226.05997800,-24.96948100
DES0956+0752,149.21966100,7.86940700
DES1507-2458,226.84747200,-24.96948100
DES1101+2917,165.46213400,29.28607400
DES1157+2208,179.36957800,22.14718500
DES1607+2500,241.89846400,25.00274100
DES1253+0543,193.37878700,5.72774100
DES1445+0043,221.28326700,0.73051900
DES1612-0458,243.20036100,-4.98059300
DES1237+0626,189.43823200,6.44163000
DES1335+2251,203.98018600,22.86107400
DES1317-2249,199.26203500,-22.82781500
DES1342-0541,205.55888800,-5.69448100
DES1340-3706,205.02214400,-37.10559300
DES1453-4123,223.30168000,-41.38892600
DES0804-0416,121.17142300,-4.26670400
DES0823+0543,125.93651300,5.72774100
DES1258+1043,194.73373400,10.72496300
DES0715+2043,108.86630800,20.71940700
DES1139-2415,174.95982500,-24.25559300
DES1209-0250,182.32255300,-2.83892600
DES1714+0917,258.61108900,9.29718500
DES1541-2415,235.25170300,-24.25559300
DES1352-4540,208.21298900,-45.67225900
DES1014-2249,153.56324000,-22.82781500
DES1218+1043,184.56160000,10.72496300
DES1011+1334,152.95302600,13.58051900
DES1053+1543,163.44807100,15.72218500
DES0657+2043,104.28679000,20.71940700
DES0733+2834,113.34429600,28.57218500
DES1507+0917,226.78185400,9.29718500
DES1544+1751,236.02159700,17.86385200
DES1613+0126,243.49330900,1.44440700
DES0746+2334,116.73456500,23.57496300
DES0802+2500,120.59157900,25.00274100
DES1119+1126,169.92477100,11.43885200
DES0855+1543,133.78263400,15.72218500
DES1043+0500,160.80448600,5.01385200
DES1623-0207,245.75805200,-2.12503700
DES1335-0624,203.78780400,-6.40837000
DES1149+0752,177.32601600,7.86940700
DES1136-4914,174.15070600,-49.24170400
DES1450-4457,222.70172800,-44.95837000
DES0910-1749,137.72327400,-17.83059300
DES0740+1543,115.24173600,15.72218500
DES1016-2124,154.22665600,-21.40003700
DES1445+0752,221.28723700,7.86940700
DES0928+0209,142.17787100,2.15829600
DES1056-1958,164.13924300,-19.97225900
DES1248-0124,192.07295300,-1.41114800
DES1355-0624,208.81644700,-6.40837000
DES0859-1832,134.87195200,-18.54448100
DES1224-3957,186.03323500,-39.96114800
DES1341-2332,205.45522300,-23.54170400
DES0719+2543,109.92373700,25.71663000
DES1520+2126,230.20702100,21.43329600
DES1423-3206,215.87950800,-32.10837000
DES1028+0001,157.00838100,0.01663000
DES1228-1541,187.13589800,-15.68892600
DES1643-1915,250.75520900,-19.25837000
DES1450-2749,222.55162400,-27.82503700
DES1451-2706,222.97195900,-27.11114800
DES1624+0500,246.08358100,5.01385200
DES1121+2417,170.32873200,24.28885200
DES1301+1209,195.41760300,12.15274100
DES0815+2000,123.92620200,20.00551900
DES0907-1624,136.76468500,-16.40281500
DES1229+1209,187.38480800,12.15274100
DES1433+0543,218.49027200,5.72774100
DES1435+1209,218.78573300,12.15274100
DES1242-3415,190.50618900,-34.25003700
DES1450-4540,222.51605900,-45.67225900
DES1443-2749,220.93718000,-27.82503700
DES0840-0207,130.02846500,-2.12503700
DES1123+0209,170.75369900,2.15829600
DES1124-0333,171.06437900,-3.55281500
DES1319-1332,199.91609300,-13.54725900
DES1217-2623,184.38205500,-26.39725900
DES0755+1500,118.99190700,15.00829600
DES0948-1541,147.09410900,-15.68892600
DES1017-1207,154.49341100,-12.11948100
DES0805-0833,121.46682800,-8.55003700
DES1037+1709,159.30444300,17.14996300
DES1530+0917,232.56898800,9.29718500
DES0849-2458,132.34825000,-24.96948100
DES1257-3123,194.33289500,-31.39448100
DES1201-2124,180.29622400,-21.40003700
DES1525-1250,231.30114500,-12.83337000
DES0925-3457,141.48946500,-34.96392600
DES1017-3206,154.35513600,-32.10837000
DES1637-2206,249.42930100,-22.11392600
DES1413-1749,213.46417300,-17.83059300
DES0954-2623,148.51758600,-26.39725900
DES1107-2832,166.91502000,-28.53892600
DES1132-3623,173.07060700,-36.39170400
DES1151-2958,177.87238600,-29.96670400
DES1210-3249,182.59482800,-32.82225900
DES1208-3540,182.16686300,-35.67781500
DES1236-4957,189.06842500,-49.95559300
DES1314-4123,198.56142600,-41.38892600
DES1332-4748,203.08952400,-47.81392600
DES1331-2706,202.92170400,-27.11114800
DES1348-2458,207.16013400,-24.96948100
DES1358-3332,209.62109100,-33.53614800
DES0755+0917,118.99649300,9.29718500
DES1220-3749,185.21157600,-37.81948100
DES1320-3123,200.18717600,-31.39448100
DES1340-3540,205.01665600,-35.67781500
DES1402-4040,210.56380800,-40.67503700
DES1435-4831,218.98583000,-48.52781500
DES1526-2915,231.65765300,-29.25281500
DES1530-3249,232.71575500,-32.82225900
DES0721+2625,110.31858500,26.43051900
DES0916-0041,139.17774600,-0.69725900
DES1439-2458,219.76003000,-24.96948100
DES0931+0126,142.80298000,1.44440700
DES1402-3040,210.50808100,-30.68059300
DES1414-4457,213.62200600,-44.95837000
DES1105-3540,166.34777500,-35.67781500
DES1430+0001,217.68893900,0.01663000
DES1326+0626,201.65145000,6.44163000
DES1049-4623,162.34807300,-46.38614800
DES1119-3415,169.77845400,-34.25003700
DES0916+3000,139.21722700,29.99996300
DES1217-1332,184.49537800,-13.54725900
DES1242-1707,190.63355200,-17.11670400
DES1028-0124,157.08178600,-1.41114800
DES1259+1000,194.82169600,10.01107400
DES1431+0709,217.90640800,7.15551900
DES1450+0335,222.57451500,3.58607400
DES1525-0541,231.38634200,-5.69448100
DES1543-1332,235.89775900,-13.54725900
DES1715-1207,258.90668000,-12.11948100
DES0835+2251,128.82985300,22.86107400
DES1113+0043,168.45119500,0.73051900
DES1406+1543,211.65440600,15.72218500
DES0705+2751,106.37045000,27.85829600
DES1055-2415,163.99766600,-24.25559300
DES1316-0041,199.14885300,-0.69725900
DES1656-0958,254.23089400,-9.97781500
DES1032+0709,158.18852500,7.15551900
DES1653-1707,253.37939200,-17.11670400
DES0706+2334,106.60889400,23.57496300
DES0938+0709,144.51816600,7.15551900
DES1223-0750,185.95238300,-7.83614800
DES1450-3832,222.55112200,-38.53337000
DES1216-0041,184.15607600,-0.69725900
DES1358-1749,209.71462300,-17.83059300
DES1013-2541,153.43746800,-25.68337000
DES0800+0252,120.14385600,2.87218500
DES1107-2206,166.97784700,-22.11392600
DES1004+0543,151.04799800,5.72774100
DES1426-0250,216.63132500,-2.83892600
DES1221-1041,185.25844600,-10.69170400
DES1220-1624,185.13616800,-16.40281500
DES0823+1252,125.89542800,12.86663000
DES0756+0126,119.23715800,1.44440700
DES1019+2334,154.90055600,23.57496300
DES0754+2000,118.60808200,20.00551900
DES1055+0543,163.96247600,5.72774100
DES1101-0707,165.36520700,-7.12225900
DES1107+1709,166.77552600,17.14996300
DES1242+0418,190.62310100,4.29996300
DES1606+0252,241.65761700,2.87218500
DES0909+1917,137.36964500,19.29163000
DES1618+1500,244.63907200,15.00829600
DES1227-1458,186.94682500,-14.97503700
DES1145-1415,176.48885400,-14.26114800
DES1207+0709,181.93178000,7.15551900
DES0838+2543,129.73305500,25.71663000
DES0805+0835,121.48492400,8.58329600
DES1035-1207,158.87438700,-12.11948100
DES1243-0207,190.75077900,-2.12503700
DES1519+0043,229.85063100,0.73051900
DES1332+1626,203.04578700,16.43607400
DES1445-3957,221.42588500,-39.96114800
DES0909-0707,137.30704100,-7.12225900
DES1406-0458,211.67019900,-4.98059300
DES1230-0707,187.66785100,-7.12225900
DES1348-1541,207.15679200,-15.68892600
DES1415-0458,213.81998200,-4.98059300
DES0903+3000,135.91991500,29.99996300
DES1237-3123,189.31494000,-31.39448100
DES0928+1209,142.10905500,12.15274100
DES1111+2500,167.85400200,25.00274100
DES1303+0835,195.84836200,8.58329600
DES1241-3457,190.27180200,-34.96392600
DES1258-4040,194.56194900,-40.67503700
DES1320-2458,200.07269200,-24.96948100
DES0838+1252,129.55680600,12.86663000
DES1433-2958,218.25089600,-29.96670400
DES1217+1917,184.26391600,19.29163000
DES1312-0458,198.05490100,-4.98059300
DES1523+0252,230.93581500,2.87218500
DES1450-3623,222.73367100,-36.39170400
DES0745+0835,116.43109800,8.58329600
DES0825-1415,126.40085500,-14.26114800
DES1742-0624,265.56827200,-6.40837000
DES0801+2708,120.37586000,27.14440700
DES0940-2249,145.04312500,-22.82781500
DES1248-2415,192.18607600,-24.25559300
DES1304-0541,196.23230800,-5.69448100
DES1415-1707,213.78975500,-17.11670400
DES1435-0333,218.98703500,-3.55281500
DES1115-2958,168.80782200,-29.96670400
DES0647+2543,102.00000900,25.71663000
DES0815-0750,123.97924000,-7.83614800
DES1409-4957,212.36978400,-49.95559300
DES1636-0041,249.12477500,-0.69725900
DES0729+2543,112.30085500,25.71663000
DES1043+1709,160.79865900,17.14996300
DES1059+1126,164.82627700,11.43885200
DES1128+2917,172.01016200,29.28607400
DES1612+2543,243.04235800,25.71663000
DES1633+0917,248.48360500,9.29718500
